source,texte
arduino monitoring zabbix6,1-Wire
arduino monitoring zabbix6,"1-Wire bzw. One-Wire oder Eindraht-Bus beschreibt eine serielle Schnittstelle der Firma Dallas Semiconductor Corp. (Maxim Integrated, heute Analog Devices), die mit einer Datenader (DQ) auskommt, die sowohl als Stromversorgung als auch als Sende- und Empfangsleitung genutzt wird. Der Begriff 1-Wire ist irreführend, weil zudem noch eine Masse-Verbindung (GND) erforderlich ist. Diese Masseverbindung wird bei Knopf-förmigen Anordnungen über eine gegenseitige Isolation der Gehäusehälften erreicht. Ta..."
arduino monitoring zabbix6,Die paar Meter sollten kein Problem sein.
arduino monitoring zabbix6,"Mobilzugriff würde ich persönlich primär als Webseite realisieren. Die kann man ja mobilgerätetauglich aufbauen, spart sich aber plattformspezifische Apps und den ganzen Prozess die evtl. in den App-Store zu bringen. Undhttps://cosm.com/gibts ja auch noch..."
arduino monitoring zabbix6,"So, inzwischen bin ich mit dem Projekt schon etwas weiter. Ich kann Signale halbwegs stabil vom Schuppen zum Haus senden (siehehttp://arduino.cc/forum/index.php/topic,145980.0.html). Im Schuppen tut schon ein DS1820 Teperatursensor seinen Dienst."
arduino monitoring zabbix6,"Derzeit sorgt ein Heizkörper im Schuppen für Frost-Freiheit, damit unsere Marmeladen dort nicht einfrieren (und auch nicht die Wasserleitung). Diesen hatte ich bisher via Zeitschaltuhr gesteuert - mit der Konsequenz, dass die Temperaturen bei den aktuellen Außentemperaturen von -8 bis +3 °C im Schuppen zwischen 3 und 12 Grad schwanken. Hier verschenke ich also bares Geld mit der Heizung."
arduino monitoring zabbix6,Daher habe ich nun das Projekt um eine Arduino Heizungssteuerung erweitert:
arduino monitoring zabbix6,Bauteile:
arduino monitoring zabbix6,Arduino-Libs:
arduino monitoring zabbix6,Den DS1820 Teil hatte ich ja schon am laufen. Den Sketch habe ich um 2 Funktionen erweitert:
arduino monitoring zabbix6,"void switchUpdateValue(unsigned int sensorId, float temp)
{
  if (sensorId==switchSensorId)
  {
    if (temp>=switchOffLowTemp) switchState=false;
    else if (temp<=switchOnLowTemp) switchState=true;
  }
}"
arduino monitoring zabbix6,"Die Funktion wird mit jedem neuen Sensorwert aufgerufen. Stimmt die ID des Sensors mit ""switchSensorId"" überein, wird die Temperature ausgewertet. Damit die Heizung nicht dauernd an/aus geht, kommt eine ""Hysterese"" zum Einsatz: Fällt die Temperatur unter ""switchOnLowTemp"" (4 Grad bei mir), wechselt der Zustand auf ""AN"" (switchState==true). Steigt sie über switchOffLowTemp (5 Grad), wechselt der Zustand auf ""aus""."
arduino monitoring zabbix6,"Im Loop prüfe ich, dass ca. 30s vergangen sind (Code wie blink without delay), dann sende ich den Schaltbefehl zur Steckdose."
arduino monitoring zabbix6,"void switchSendValues()
{
  Serial.print(""Switch: SystemCode "");
  Serial.print(switchSystemCode);
  Serial.print("", Channel "");
  Serial.print(switchChannelCode);
  Serial.print("": "");
  if (switchState) Serial.println(""On""); else Serial.println(""Off""); 
  vw_wait_tx();
  delay(10); // 10 ms extra
  switchTransmitter.sendSignal(switchSystemCode,switchChannelCode,switchState);
  delay(100); // 100 ms for signal
  
  char *msg = ""b____"";
  msg[ 1]=(switchState)?1:0;
  msg[ 2]=switchSystemCode;
  msg[ 3]=switchChannelCode;
                                                      msg[ 4]=messageNum++;
  
  vw_send((uint8_t *)msg, strlen(msg));
  vw_send((uint8_t *)msg, strlen(msg));
}"
arduino monitoring zabbix6,"Den Schaltcode sende ich ständig (alle 30s), damit stelle ich sicher, dass die Steckdose auch wirklich an/aus geht. Alle Befehle mit ""vw_"" gehören nicht zur Steuerung sondern senden Status-Infos zum Haus. Dort empfange ich, ob der Arduino im Schuppen die Heizung an oder aus schalten will."
arduino monitoring zabbix6,"Die nächsten Nächte wird es wieder richtig kalt - ich poste mal, welche Heiz-Ersparnis ich mit dem Setup habe. Mit der Schaltuhr-Variante verbrate ich 2-3 kWh pro Tag."
arduino monitoring zabbix6,"Die Heizungssteuerung funktioniert schonmal super. Ich sende alle Daten an einen Zabbix-Monitoring-Server, dann kann ich auf bestimmte Daten reagieren. Außerdem lassen sich recht einfach Diagramme erstellen.Hier mal die Temperaturemessung der letzten paar Tage. Der rote Block unten ist die Heizung - diese braucht ziemlich genau 30 Minuten, um den Raum von 4 auf 5 Grad zu erwärmen. Je nach Außentemperatur ist die Heizung 3 oder 4 mal pro Tag an (500W *1,5h) - ich spare damit also ca. 2 kWh pro Tag"
arduino monitoring zabbix6,chart2.png1269×288 7.74 KB
arduino monitoring zabbix6,Related topics
arduino monitoring zabbix6,"Powered byDiscourse, best viewed with JavaScript enabled"
arduino monitoring zabbix7,ENC28J60 - Como chequeo la conexion?
arduino monitoring zabbix7,"Buenas gente, como andan?"
arduino monitoring zabbix7,"Soy nuevo por aquí, espero no romper ninguna regla al hacer este posteo y en dicho caso, díganmelo para corregir mis errores."
arduino monitoring zabbix7,"Soy bastante bruto con la programación, se muy bien la lógica pero me cuesta mucho llevarlo al código."
arduino monitoring zabbix7,"Tengo un proyecto donde uso un ENC28J60 para conectarme a Internet, uso mi arduino mega como un Web Client."
arduino monitoring zabbix7,Luego de arduos meses pude terminar bien mi código y cumplir con las funciones que esperaba.
arduino monitoring zabbix7,Cual es el problema?
arduino monitoring zabbix7,"Sencillo, cuando se corta la luz (o se corta Internet y luego vuelve), el arduino no conecta nunca a Internet, parece ser que quiere arrancar mas rápido de lo que arranca el módem, por ende entra en un loop del cual nunca sale y queda bugeado."
arduino monitoring zabbix7,"La solución a mi entender es bastante sencilla en cuanto a su lógica, en el loop, antes de comenzar a funcionar como web client y ejecutar la acción, que chequee que la conexión este establecida y de lo contrario conectarse nuevamente."
arduino monitoring zabbix7,"Como dije antes, sencilla la solución hablando lógicamente pero en cuanto a códigos soy bastante bruto. Alquilen seria tan amable de explicarme como escribo correctamente un If para evaluar el estado de conexión de mi ethernet?"
arduino monitoring zabbix7,Uso la librería EtherCard.
arduino monitoring zabbix7,Agregale un delay largo en el arranque a ver. Probalo apagando el modem y reiniciándolos juntos.
arduino monitoring zabbix7,De lo contrario y de acuerdo a tu nivel en programación acá hay una nota de unproblema que puede ayudarte.Existe en esta librería (del problema) una instrucción .init que reinicia el ENC28J60
arduino monitoring zabbix7,"I use ATmega328-based Arduino & ENC28J60 (revision 6) & Arduino_UIP (fix_errata1…2) in my hobby project for a long time. My device(s) handles requests from the monitoring service (Zabbix).  But i can't achieve stable operation of the device. It can work two weeks on the production (noisy) network and hang then, or work only 2...3 hours and hang again. Also it can work for a month on the home network. I'll try to change power supply, set additional capacitors, give more RAM (~250 bytes free in the work state) and so... I have no luck in all cases - activity led is blink, but no any data in the _ethClient.read()_ 

Nevertheless, any attempts to hang module by hand was failed too ;) I have used flood-attacks without success - the module stops to answer for a few time and works again when attack is off.

After that i have add ENC28J60 registers state output in my sketch, connect device to noisy network and began to wait. When module is freeze, i have connected to the UART and saw that ECON1=00000000b.

ECON1 contain the RXEN bit : Receive Enable bit. If its 1 - packets which pass the current filter configuration will be written into the receive buffer. 0 - All packets received will be ignored. 

Seems that cleared RXEN bit is the reason for such behavior - recieving no data with activity led blinking.

In the Arduino_UIP code, i did not find the RXEN bit cleaning operations. Now i'll try to call _Enc28J60.init()_ when 0 == ECON1.RXEN. 

I hope that the information was helpful And may be someone will found workaround to get more stability with ENC28J60."
arduino monitoring zabbix7,Es algo que podrias probar
arduino monitoring zabbix7,Related topics
arduino monitoring zabbix7,"Powered byDiscourse, best viewed with JavaScript enabled"
arduino monitoring zabbix8,ENC28J60 - Como chequeo la conexion?
arduino monitoring zabbix8,"Buenas gente, como andan?"
arduino monitoring zabbix8,"Soy nuevo por aquí, espero no romper ninguna regla al hacer este posteo y en dicho caso, díganmelo para corregir mis errores."
arduino monitoring zabbix8,"Soy bastante bruto con la programación, se muy bien la lógica pero me cuesta mucho llevarlo al código."
arduino monitoring zabbix8,"Tengo un proyecto donde uso un ENC28J60 para conectarme a Internet, uso mi arduino mega como un Web Client."
arduino monitoring zabbix8,Luego de arduos meses pude terminar bien mi código y cumplir con las funciones que esperaba.
arduino monitoring zabbix8,Cual es el problema?
arduino monitoring zabbix8,"Sencillo, cuando se corta la luz (o se corta Internet y luego vuelve), el arduino no conecta nunca a Internet, parece ser que quiere arrancar mas rápido de lo que arranca el módem, por ende entra en un loop del cual nunca sale y queda bugeado."
arduino monitoring zabbix8,"La solución a mi entender es bastante sencilla en cuanto a su lógica, en el loop, antes de comenzar a funcionar como web client y ejecutar la acción, que chequee que la conexión este establecida y de lo contrario conectarse nuevamente."
arduino monitoring zabbix8,"Como dije antes, sencilla la solución hablando lógicamente pero en cuanto a códigos soy bastante bruto. Alquilen seria tan amable de explicarme como escribo correctamente un If para evaluar el estado de conexión de mi ethernet?"
arduino monitoring zabbix8,Uso la librería EtherCard.
arduino monitoring zabbix8,Agregale un delay largo en el arranque a ver. Probalo apagando el modem y reiniciándolos juntos.
arduino monitoring zabbix8,De lo contrario y de acuerdo a tu nivel en programación acá hay una nota de unproblema que puede ayudarte.Existe en esta librería (del problema) una instrucción .init que reinicia el ENC28J60
arduino monitoring zabbix8,"I use ATmega328-based Arduino & ENC28J60 (revision 6) & Arduino_UIP (fix_errata1…2) in my hobby project for a long time. My device(s) handles requests from the monitoring service (Zabbix).  But i can't achieve stable operation of the device. It can work two weeks on the production (noisy) network and hang then, or work only 2...3 hours and hang again. Also it can work for a month on the home network. I'll try to change power supply, set additional capacitors, give more RAM (~250 bytes free in the work state) and so... I have no luck in all cases - activity led is blink, but no any data in the _ethClient.read()_ 

Nevertheless, any attempts to hang module by hand was failed too ;) I have used flood-attacks without success - the module stops to answer for a few time and works again when attack is off.

After that i have add ENC28J60 registers state output in my sketch, connect device to noisy network and began to wait. When module is freeze, i have connected to the UART and saw that ECON1=00000000b.

ECON1 contain the RXEN bit : Receive Enable bit. If its 1 - packets which pass the current filter configuration will be written into the receive buffer. 0 - All packets received will be ignored. 

Seems that cleared RXEN bit is the reason for such behavior - recieving no data with activity led blinking.

In the Arduino_UIP code, i did not find the RXEN bit cleaning operations. Now i'll try to call _Enc28J60.init()_ when 0 == ECON1.RXEN. 

I hope that the information was helpful And may be someone will found workaround to get more stability with ENC28J60."
arduino monitoring zabbix8,Es algo que podrias probar
arduino monitoring zabbix8,Related topics
arduino monitoring zabbix8,"Powered byDiscourse, best viewed with JavaScript enabled"
