source,texte
arduino automation8,"So what’s going to happen? Will it detect me accurately, or will the airflow confuse it? Let’s find out!"
arduino automation8,"Drop your predictions in the comments before we begin! Do you think this sensor can handle it, or will it fail?"
arduino automation8,"The fan is running at full speed, and I am standing outside the sensor’s range. The buzzer has been OFF for the last 3 minutes—no false triggering at all!"
arduino automation8,But now comes the real challenge!
arduino automation8,I am about to step closer to the C4001 mmWave sensor—will it detect me accurately despite the strong airflow? Or will it fail like most other mmWave sensors? Let’s find out!
arduino automation8,"This is unbelievable! Most mmWave sensors struggle under direct air contact, but the C4001 is rock solid! This sensor is on a whole new level!"
arduino automation8,C4001 mmWave Sensor Detection through a Wall:
arduino automation8,The Ultimate Challenge:
arduino automation8,Can this mmWave Sensor Detect through Walls?
arduino automation8,We have tested it through curtains… We have tested it through a Door… we have tested it under a running ceiling fan… but now comes the final and most insane test yet;human detection behind a wall!
arduino automation8,I am going to step behind this wall; behind this hardboard sheet is a brick wall. Let’s see if the C4001 mmWave sensor can still detect me.
arduino automation8,It’s NOT detecting me!
arduino automation8,"So, here is the reality; the C4001 mmWave sensor works great through most of the materials, but it struggles with solid walls. This is something you should definitely keep in mind when using it for security applications."
arduino automation8,"Not all mmWave sensors are the same—some are built for ultra-penetration, while others are designed for short-range detection. So, always test before you build!"
arduino automation8,Well if you are specifically looking for a sensor that can detect humans behind a wall then you should read my article on aMicrowave sensorthat can detect Humans behind the walls.
arduino automation8,"So, that’s all for now."
arduino automation8,Support me onPatreonfor more articles and videos.
arduino automation8,Watch Video Tutorial:
arduino automation8,Engr. Shahzada Fahad
arduino automation8,Related Articles
arduino automation8,ESP32-S3 Geek and Arduino IDE- Getting Started Tutorial
arduino automation8,Digital 360° Tilt Sensor with Arduino and ESP32
arduino automation8,SmartWatch Home Automation and Sensor Monitoring
arduino automation8,Smart Staircase Lighting with ESP32 and mmWave Sensor | Motion-Activated LED Strip
arduino automation8,Leave a ReplyCancel reply
arduino automation8,Your email address will not be published.Required fields are marked*
arduino automation8,Comment*
arduino automation8,Name*
arduino automation8,Email*
arduino automation8,Website
arduino automation8,"Save my name, email, and website in this browser for the next time I comment."
arduino automation8,Δ
arduino automation8,"pH meter Arduino, pH Meter Calibration, DIYMORE pH Sensor Arduino Code"
arduino automation8,Arduino Libraries Download and Projects they are used in “Project codes”
arduino automation8,"Decoder, 3 to 8 Decoder Block Diagram, Truth Table, and Logic Diagram"
arduino automation8,We are using cookies to give you the best experience on our website.
arduino automation8,You can find out more about which cookies we are using or switch them off insettings.
arduino automation8,This website uses cookies so that we can provide you with the best user experience possible. Cookie information is stored in your browser and performs functions such as recognising you when you return to our website and helping our team to understand which sections of the website you find most interesting and useful.
arduino automation8,Strictly Necessary Cookie should be enabled at all times so that we can save your preferences for cookie settings.
arduino automation8,"If you disable this cookie, we will not be able to save your preferences. This means that every time you visit this website you will need to enable or disable cookies again."
arduino logs1,"Arduino Hydroponics, DIY Hydroponics System using pH Sensor & EC Sensor, Hydroponic"
arduino logs1,Table of Contents
arduino logs1,"Hydroponics System, Description:"
arduino logs1,"Hydroponics is a branch of hydroculture. It is the process of cultivating plants without soil. The plants receive nourishment through mineral nutrients dissolved in water, instead of soil. In my previous tutorial, I have already explained how to monitor the soil nutrients like Nitrogen, phosphorus, and Potassium using theNPK Sensor,Arduino, and anAndroid cell phone application. Besides this, I have also explained explained how to monitor theSoil pH Value, Humidity, and temperature."
arduino logs1,"Read our latest article on “ESP32 Hydroponic System using pH Sensor, EC Sensor, A02YYUW Waterproof Ultrasonic Sensor, DS18B20 waterproof one-wire digital temperature sensor, and Blynk application“."
arduino logs1,"Hydroponics is basically growing plants without soil. It is a more efficient way to provide food and water to your plants. Plants don’t use soil – they use the food and water that are in the soil. Soil’s function is to supply plants nutrients and to anchor the plants’ roots. Hydroponic gardeners may use different types of inert media to support the plants, such as rockwool, coconut fibre, river rock, Styrofoam, or clay pellets."
arduino logs1,"Hydroponics is a Latin word meaning “working water.” In the absence of soil, water goes to work providing nutrients, hydration, and oxygen to plant life. From watermelons to jalapeños to orchids, plants flourish under the careful regimen of hydroponics. Using minimal space, 90% less water than traditional agriculture, and ingenious design, hydroponic gardens grow beautiful fruits and flowers in half the time. If you want to study more about the Hydroponics system then I highly recommend read theFresh Water Systemsarticle."
arduino logs1,"Hydroponic makes it easier to measure and fill the exact amounts of nutrients in the water solutions, since each plant requires different nutrients. This can be really a tedious job if you do it manually. Well, I am not a Hydroponics expert and I really don’t know how much nutrients should be added in the water solution. But I can help you in designing and making your own Hydroponics system which you can use to measure and fill the exact amount of nutrients in the water using Solenoid valves which can be controlled as per the measured values."
arduino logs1,"So, this article is all about how to make your own Hydroponics system using Arduino,pH Sensor,EC sensor or TDS meter,DS18b20 one-wire digital temperature sensor,TOF10120 Laser distance Rangefinder, and anOled display Module."
arduino logs1,"Before, making the final PCB I started with the Arduino Nano Development board and breadboard to perform my initial tests."
arduino logs1,"This is the analog pH sensor kit from theDIYMORE, which needs to be properly calibrated before you can use it for measuring the pH values of different liquids. The pH sensor calibration I have already explained in my previous article “Ph Meter with Arduino and Calibration”. Although the DIYMore is a good pH sensor, but recently the DFRobot has launched a newpH Sensorand it can be used with 3.3V and 5V compatible controller boards.  I have tested it with Arduino and also with the ESP32."
arduino logs1,"I started off by connecting the pH sensor Probe with the Interface circuit. Next, I connected the Red wire with the V+ pin of the interface circuit. Black wire with the GND pin and the Yellow wire with the Po pin of the interface circuit. Finally, I connected the Red wire with the Arduino’s 3.3V, Black wire with the GND pin of the Arduino, and the Yellow wire with the Analog pin A0."
arduino logs1,"This is the EC Sensor or TDS meter V1.0 from the DFrobot which is completely compatible with Arduino. One thing that I really like about this TDS Meter is that it supports 3.3 to 5.5 Volts wide voltage input, and 0 to 2.3 Volts analog voltage output, which makes this TDS meter compatible with 5V and 3.3V control systems or boards. I have very detailed tutorials on the TDS or EC sensor in which I have explained how to use it withArduinoandESP32for monitoring the water quality."
arduino logs1,"The TDS meter is connected with the Arduino or any other controller board using the A, +, and – pins as you can see in the image given above. For the easy interfacing I connected male to male type jumper wires."
arduino logs1,"Connect the + pin of the TDS meter with 3.3V. Connect the Minus pin with the GND of the Arduino, and finally, connect the A pin of the TDS or EC sensor with the A1 pin of the Arduino."
arduino logs1,"This is the DS18b20 One-Wire digital temperature sensor, I have already soldered a 10k resistor and some jumper wires as per the circuit diagram which I will explain later in this article."
arduino logs1,"Connect the VCC wire with the 3.3V of the Arduino. Connect the ground of the DS18b20 with the ground of the Arduino, and finally, connect the Data wire with the digital pin D7 of the Arduino."
arduino logs1,"After connecting all the sensors, finally I connected the Oled display module for displaying the pH, Temperature, and EC values. My interfacing is completed and now I can start with my initial tests. I started off by powering up my Arduino board using a 12V adaptor."
arduino logs1,"Initially, when I turned the Arduino Nano, I was able to see the pH, Temperature, and EC values on the Oled display. At this time only the temperature sensor value was correct, while the values of the EC sensor and the pH sensor were wrong, as they were not yet dipped in the water."
arduino logs1,"For performing my initial tests I started with the Well water. First I started with the DS18b20 temperature sensor which is completely waterproofed and can be dipped in liquids without any problem. I have been using this sensor with Arduino,ESP32,ESP8266, andRaspberry Pi. This is seriously an amazing temperature sensor and as it’s a waterproofed temperature sensor for this project it’s just perfect. Anyhow after I immersed the Temperature sensor, the value on the Oled display module started to increase. For the practical demonstration watch video tutorial given at the end of this article. So the temperature sensor was working just fine."
arduino logs1,"Next, I added the pH sensor for measuring the water pH value, while keeping the TDS meter or EC sensor outside. You can see the value is around 6.81. As per theEPA,the public water pH levels should be between 6.5 and 8.5. The water under test is very close to ph 7 which is really good. The aim is not to measure the water quality, but I just want to say the pH sensor is working great, I am getting the correct value. So far, the pH sensor and temperature sensor are working perfectly and now I am ready for the next step to add the TDS meter along with the other sensors."
arduino logs1,"After adding the TDS meter although I was able to read the EC value but it really affected the pH value, as you can see on the display the pH value is changed, this is the kind of problem that most of the guys are complaining about that when we add the pH sensor and TDS meter in the same liquid container the pH value is greatly disturbed. This is a very serious kind of problem as we are not getting the actual pH value, this problem needs to be solved before we can make an efficient Hydroponics system. Anyways, I continued with my test, to further ensure, that the TDS meter is creating this problem, I removed the TDS probe, and then in just 3 to 4 seconds, the pH value got normal. Now I know exactly the pH sensor behaves in an abnormal way when the TDS Meter or the EC sensor is added in the same container. So, I decided to check this one more time, I dipped the TDS meter probe in the water, waited for around 3 to 4 seconds and the pH value jumped. So, from this initial test, we know that when the EC sensor is not dipped in the same container we get pretty stable pH values, and when we add the EC sensor then the pH value is greatly disturbed."
arduino logs1,"Now, to solve this problem we will need to isolate the power wires of the EC sensor. I will use two transistors to control the EC Sensor, so the EC sensor will remain OFF during the times when Arduino will be reading the pH Sensor. After Arduino reads the pH Sensor, then again the EC sensor will be turned ON. This is the next test that I am going to perform and let’s see if the problem will be solved."
arduino logs1,To isolate the voltage and GND wires of the TDS Sensor I am using these two general purpose PNP and NPN Transistors. The one on the right side is the 2N3906 PNP type transistor. The emitter is connected with 3.3 volts which goes to the TDS meter through the collector of the transistor. So 3.3V to the TDS sensor are supplied by turning on this transistor. The other transistor is the 2n2222 NPN transistor and I am using this transistor to control the GND. The emitter is connected with the Arduino’s GND while the collector of the 2n2222 NPN transistor is connected with the GND of the TDS meter. While the base of the transistor is connected with the digital pin 3 of the Arduino. I will explain the final connections in the circuit diagram after I am done with all the testing.
arduino logs1,"Again I powered up the Arduino board, initially everything was working just great, I was getting the correct pH values, and the correct temperature value. At this point, I was ready to add the EC sensor. So, I added the EC sensor in the same container, the pH sensor value didn’t change, and now it was working great. The EC Sensor isolation thing just worked. There are no abnormal fluctuations in the pH Sensor values. The TDS meter was turning ON and Turning OFF at regular intervals as defined in the code. The EC sensor remains off when the Arduino is reading the pH Sensor."
arduino logs1,"Now to further ensure that the whole system is working, I am going to use these few drops of Pepsi, the pH value should reduce."
arduino logs1,"great, you can see the value is decreasing which means now the water is a little acidic. So, after successfully performing my initial tests, I designed a PCB, so that all the components can be easily interfaced."
arduino logs1,"This time I also added the TOF10120 Laser distance Rangefinder sensor for measuring the water level. I am not displaying its value on the Oled display module but on the Serial monitor. You can use some if conditions in the programming to control a water pump. In the final Hydroponics system PCB, I also added headers for the Relay module. The relays can be used to control different pumps to add the required nutrients. Anyway, I did perform the same tests and the results were just amazing. Now, I will explain the final circuit diagram, PCB Designing, and Making. So, now you have an idea of what you are going to learn after reading this article. Without any further delay let’s get started!!!"
arduino logs1,Amazon Purchase Links:
arduino logs1,Arduino Nano USB-C Type (Recommended)
arduino logs1,pH Sensors
arduino logs1,TDS Meter V1.0 Dfrobot:
arduino logs1,DS18B20 one-wire digital temperature sensor:
arduino logs1,TDS Pen:
arduino logs1,tof10120 laser range sensor
arduino logs1,SSD1306 128×64 Oled i2c display Module
arduino logs1,12v Adaptor:
arduino logs1,*Disclosure: These are affiliate links. As an Amazon Associate I earn from qualifying purchases.
arduino logs1,Hydroponics System Circuit Diagram:
arduino logs1,Let’s start with the 5V regulated power supply based on theLM7805 voltage regulator. J1 is the DC female power jack and this is where we connect our 12V adaptor. Two 470uFdecoupling capacitorsare connected on the input and output sides of the voltage regulator. The output of the regulator is connected with the Vin pin of the Arduino.
arduino logs1,"The GND pin of the TDS Meter or EC Sensor is connected with the collector of the 2n2222NPN transistorand the emitter of the transistor is connected with the GND. The base of the transistor is connected with the Arduino’s pin 3. Similarly, the + pin of the EC Sensor is connected with the Collector of 2N3906 PNP type transistor and the emitter is connected with 3.3V. The base of the transistor is connected with the Arduino’s pin2. The A pin of the TDS Meter is connected with the A1 pin of the Arduino."
arduino logs1,The DS18b20 waterproofed one-wire digital temperature sensor GND is connected with the Arduino’s GND. A 330-ohm resistor is connected between the Data wire and VCC wire. The data wire is connected with the Arduino’s pin7.
arduino logs1,"The i2c supported Oled display module SDA and SCL pins are connected with the Arduino’s A4 and A5 pins, while the VCC and GND pins are connected with the Arduino’s 5v and GND."
arduino logs1,The TOF10120 Laser distance Rangefinder Sensor is also an i2c supported sensor. The Green and Blue wires are the SCL and SDA wires which are connected with the A5 and A4 pins of the Arduino. The Red wire is connected with 5V and the Black wire is connected with the GND of the Arduino.
arduino logs1,"The pH sensor or pH meter V+ and GND pins are connected with 3.3v and GND pins of the Arduino. Po pin is connected with the A0 pin of the Arduino. In the circuit diagram you can also see, I have added one relay module, but in the PCB design, I added more relays. So, that’s all about the circuit diagram."
arduino logs1,Hydroponics System PCB Design:
arduino logs1,The PCB designing is done in the Cadsoft Eagle 9.1.0 version. All the connections are as per the circuit diagram already explained. In the PCB I added more relays and I am using D9 to D11 pins of the Arduino to control all 4 relays.
arduino logs1,Download Gerber files:
arduino logs1,Arduino Hydroponics System PCB making:
arduino logs1,"This is the Final PCB board. Next, I started off by placing the components and completed the Soldering Job."
arduino logs1,"Our hydroponics system PCB is ready. I also added Vias for soldering male or female headers which can be used to power up other electronic components using 12V, 5v, and GND."
arduino logs1,"These female headers on the top side are used to connect relays. The female headers on the top right side are for the pH sensor. On the bottom side, you can see male and female headers for the EC Sensor, TOF10120 Laser distance Rangefinder, and DS18b20 one-wire digital Temperature sensor."
arduino logs1,Arduino Hydroponics System:
arduino logs1,"My Arduino based Hydroponics System is ready. All the electronics are connected as per the circuit diagram. Now, let’s take a look at the Hydroponics system programming. Download all the requiredlibraries."
arduino logs1,Hydroponics System Arduino Programming:
arduino logs1,About the Hydroponics Arduino Code:
arduino logs1,"Before you start the programming, first of all, make sure you download all the necessarylibraries. You will also need to install theBlynk library, if you don’t use the blynk library then you will get the simpleTimer error. As you know I have been using the pH sensor, TDS meter or EC Sensor, TOF10120 Laser Rangefinder or Distance Sensor, DS18b20 one-wire waterproofed digital temperature sensor, and Oled display modules for quite a long time in different Arduino, ESP8266, and ESP32 based projects. So, this Hydroponics system code is developed by simply copying and pasting the code from my previous projects. The only thing that I didn’t do in my previous projects is the isolation thing. In this code, I defined pins for the + and GND pins of the TDS meter or EC Sensor. The rest of the code is exactly the same as explained in my previous tutorials. I have also shared links to all the related tutorials."
arduino logs1,"For the full step-by-step explanation, making, and demonstration watch the video tutorial given below. Don’t forget to subscribe to my website and YouTube channelElectronic Clinic."
arduino logs1,Watch Video Tutorial:
arduino logs1,Related Articles
arduino logs1,Digital 360° Tilt Sensor with Arduino and ESP32
arduino logs1,Underwater Ultrasonic Sensor with Arduino
arduino logs1,"Weighing Scale using Arduino, HX711, and a Load Cell"
arduino logs1,Force Sensitive Resistor FSR with Arduino
arduino logs1,19 Comments
arduino logs1,Great tutorial. I like to give it a go and try to make it for my hydroponic system even though I am a total newbie in both hydroponics and arduino.
arduino logs1,I wonder if I could have two additional outputs to turn on led light and water pump which both could be 220v devices with a timer or sensor ?
arduino logs1,Would it possible to extended it further and have all the data displayed on the web so I can monitor everything remotely?
arduino logs1,I keep getting a temperature return of -127 and a negative EC that doesn’t react to changing TDS in the solution with this code. Any idea why?
arduino logs1,"I THE CODE FOR THIS WILL NOT LOAD IT GIVES ERRORS @ LINE 84 I HAVE ALL THE LIBERYS AND THAY ALL SHOW BUT THIS SIMPLE TIMER IS SHOWING ERRORS timer.setInterval(500L, display_pHValue);}void loop() {timer.run(); // Initiates SimpleTimer"
arduino logs1,Hi thank you for a brilliant project. Have you thought of making it the perfect setup by adding a humidity sensor and and output to control a fan . The reason being Temperature and humidity are critical in hydroponics
arduino logs1,The temperature and humidity sensor DHT11 or DHT22 is very easy to add. You can read my articles and watch my videos on the DHT11 sensor.
arduino logs1,"It is a great job, but perhaps (only perhaps) has a very little flaw, if I am not wrong: I didn’t find the SimpleTimer library with such arguments on.http://www.arduino.ccand then, after compiling received the message “no matching function for call to ‘SimpleTimer::setInterval(long int, void (&)())”. Please, where can I find the SimpleTimer library asked by the firmware?  Best regards"
arduino logs1,https://www.electroniclinic.com/wp-content/uploads/2019/08/SimpleTimer.zip
arduino logs1,I have added maximum of the libraries I have been using.https://www.electroniclinic.com/arduino-libraries-download-and-projects-they-are-used-in-project-codes/
arduino logs1,"Engr Fahad, thank you very much by your kind attention."
arduino logs1,Very interested in this. Been a hydro grower for a while and these controllers are very expensive. My only question would be can the 2 Channel DC 5V relay be added to power couple peristaltic pumps for automatic pH? Im just starting my Arduino adventures so not sure if this is possible
arduino logs1,… been a whirlwind few years. Now I’m back here still wondering the same question haha
arduino logs1,"Hello Justin,You can do anything you want with an Arduino, you just have to declare a port (free)example line 40 of the code and to put this port to “High” to activate it line 246 of the code."
arduino logs1,Engr Fahad can i pm you thru facebook for any question?
arduino logs1,"ya, of course you can."
arduino logs1,if i use esp32 i just use aref?and “device::aref / 4095.0; ” Right?
arduino logs1,"Simple Time above is Empty , the content is missing. Can you help me ?"
arduino logs1,Hi. How did you get  device :: aref = 4.3  for the tds sensor used here?
arduino logs1,"-ciao, sto riscontrando questo errore durante la compilazione dello sketcCompilation error: ‘fdevopen’ was not declared in this scope"
arduino logs1,Mi puoi aiutare?
arduino logs1,Thank you for publishing this work. I will be using it to continue my projects development. I noticed in the video that the EC value changed from its original value when it was affecting the ph meter. Is the EC meter value augmented at all by the isolation circuitry or sampling?
arduino logs1,Leave a ReplyCancel reply
arduino logs1,Your email address will not be published.Required fields are marked*
arduino logs1,Comment*
arduino logs1,Name*
arduino logs1,Email*
arduino logs1,Website
arduino logs1,"Save my name, email, and website in this browser for the next time I comment."
arduino logs1,Δ
arduino logs1,"pH meter Arduino, pH Meter Calibration, DIYMORE pH Sensor Arduino Code"
arduino logs1,Arduino Libraries Download and Projects they are used in “Project codes”
arduino logs1,"Decoder, 3 to 8 Decoder Block Diagram, Truth Table, and Logic Diagram"
arduino logs1,We are using cookies to give you the best experience on our website.
arduino logs1,You can find out more about which cookies we are using or switch them off insettings.
arduino logs1,This website uses cookies so that we can provide you with the best user experience possible. Cookie information is stored in your browser and performs functions such as recognising you when you return to our website and helping our team to understand which sections of the website you find most interesting and useful.
arduino logs1,Strictly Necessary Cookie should be enabled at all times so that we can save your preferences for cookie settings.
arduino logs1,"If you disable this cookie, we will not be able to save your preferences. This means that every time you visit this website you will need to enable or disable cookies again."
arduino logs2,"SD Card Module with Arduino & ESP32, Arduino Data Logger, ESP32 Data Logger"
arduino logs2,Table of Contents
arduino logs2,SD Card Module with Arduino & ESP32:
arduino logs2,"SD Card Module with Arduino and ESP32-There are times when you need to store the sensor’s values in a text file for later processing. In order to save the values in a text file, you will need an SD card module like the one you can see in the image given below."
arduino logs2,"In this tutorial, you will learn how to interface this low-cost and commonly used SD card Module with Arduino to make an efficient Arduino Data Logger. We will also use the Micro SD card Module with the ESP32 for logging or storing the Sensor Data in a text file."
arduino logs2,"In this tutorial, I will also explain how to use this Micro SD card Adaptor with the ESP32 Wifi + Bluetooth module if in case you don’t have this SD card Module."
arduino logs2,"As this is a very basic getting started tutorial on how to use the Card module and SD card adaptor with the Arduino and ESP32 so, I have tried my best to keep things simpler so that you guys can easily follow each and every step. I will use the potentiometer as the sensor for the data logging which of course you can replace with any other sensor as per your requirement."
arduino logs2,Without any further delay let’s get started!!!
arduino logs2,Amazon Purchase Links:
arduino logs2,Arduino SD Card Module
arduino logs2,8GB Micro SD Card
arduino logs2,Micro SD Card Adaptor
arduino logs2,ESP32 WiFi + Bluetooth Module(Recommended)
arduino logs2,12v Adaptor:
arduino logs2,Arduino Uno
arduino logs2,RTC DS3231 Real Time Clock:
arduino logs2,DHT11 Temperature and Humidity Module:
arduino logs2,*Disclosure: These are affiliate links. As an Amazon Associate I earn from qualifying purchases.
arduino logs2,SD Card Module Pinout and technical Specification:
arduino logs2,"This is the SD Card Reading and Writing Module which can be easily interfaced with Arduino and other embedded boards and microcontrollers. With a very basic program, you can read and write to the SD card over the SPI interface. This card module is provided with the onboard 3.3V voltage regulator due to which it can be interfaced with 3.3V compatible controller boards like ESP32 and ESP8266, etc. In order to use the micro SD card with this module, you will need a micro SD card adaptor."
arduino logs2,This SD card module is provided with male headers which are clearly labeled as
arduino logs2,GND
arduino logs2,3.3V
arduino logs2,5V
arduino logs2,CS
arduino logs2,MOSI
arduino logs2,SCK
arduino logs2,MISO and
arduino logs2,GND
arduino logs2,"If you are planning to use this Card Module with the Arduino then connect the 5v pin with the Arduino’s 5V, and if you are planning to use this Card module with the ESP32 then connect the 3.3v pin with the ESP32 3.3V pin. Never use 5 volts when using this SD card module with 3.3V compatible controller boards."
arduino logs2,"While performing the initial tests, I powered up the SD card module using 3.3V and it didn’t work. Then I powered up this module using the Arduino’s 5V and it worked. So, in a nutshell, if you are using the Card Module with the Arduino then use 5volts, and if you are using the Card Module with the ESP32 or ESP8266 then use 3.3V. For more details read my article available on www.electroniclinic.com. I will provide a link in the description. So, first, let’s start with the Arduino and Card Module."
arduino logs2,"SD Card Module, Description:"
arduino logs2,"This SD Card Reader/Writer is ideal for many Micro-controller projects (Arduino, Pic, Versalino, etc…) Including (but not limited to) projects involving sensor and other data logging activities. Audio playing and/or recording. Video, Image, and other multimedia storage and retrieval for advanced embedded applications. Processing large quantities of data with a robot, or storing/retrieving items larger than the limited memory available on your microprocessor. This can be used for a broad range of applications from scientific data collection for biological/geological and other statistical studies in the field, to storing map data for your robots surroundings in and outside the home."
arduino logs2,Technical Specifications:
arduino logs2,"Working Voltage: 3.3 & 5V(DC Both required) Requires SPI Capable Microprocessor Size limitations are library dependent, but most microprocessors have libraries pre-coded that will support sizes upward of 1GB 7 wires required (including power and ground) Fits standard size SD Cards Package Contents: 1*SD Card Reader/Writer"
arduino logs2,Arduino Uno and Arduino Mega SPI pins:
arduino logs2,ESP32 SPI Pins:
arduino logs2,For the complete ESP32 Pinout read myarticle.
arduino logs2,SD Card Module Interfacing with Arduino:
arduino logs2,"The rightmost and leftmost legs of the Potentiometer are connected with the Arduino’s 3.3V and GND. The 5V and GND pins of the SD Card Module are connected with the Arduino’s 5v and ground. CS is connected with pin 10, MOSI is connected with pin 11, SCK is connected with pin 13, and MISO is connected with pin 12 of the Arduino."
arduino logs2,"Next, I connected the Card Module and the Potentiometer with the Arduino as per the circuit diagram already explained. Now, let’s take a look at Arduino programming."
arduino logs2,Arduino SD Card Module Programming:
arduino logs2,SD Card Module Arduino Code Explanation:
arduino logs2,"For this program, there is no need to download any libraries. The SPI.h and SD.h libraries are already included in the Arduino IDE. The purpose of this program is to read the potentiometer and then store the value in the DATA.txt file. One more thing that I would like to mention over here is that, format your micro SD card using the FAT32 file system and then make a txt file with the name DATA and the rest Arduino will take care of. So, anyhow, LoggingVresistor() function is a user-defined function and this is the only function I am using inside the void loop() function. This function is called after every 5 seconds, reads the potentiometer, store the data in variable Vrdata then the Arduino opens the DATA.txt file to write the Potentiometer value and then close the file. I have already uploaded this program; let’s watch this Arduino Data Logger in action."
arduino logs2,"As you can see we successfully stored the Potentiometer values in the DATA.txt file. Now, I am going to explain how to interface the SD Card module with the ESP32."
arduino logs2,"As explained earlier, the card Module also supports 3.3V. So, it can also be easily interfaced with the ESP32 module."
arduino logs2,SD Card Module interfacing with ESP32:
arduino logs2,"The potentiometer’s rightmost and leftmost legs are connected with the 3.3v and GND pins, while the middle leg is connected with the VP pin of the ESP32 which is the GPIO36 and this is the ADC0."
arduino logs2,"The SD Card Module 3.3V and GND pins are connected with the ESP32 3.3V and GND pins. CS is connected with D5, MOSI is connected with D23, SCK is connected with D18, and MISO is connected with D19."
arduino logs2,"Next, I connected the Card Module with the ESP32 as per the circuit diagram already explained. Now, let’s take a look at the programming."
arduino logs2,ESP32 SD Card Module Programming:
arduino logs2,SD Card Module ESP32 Code Explanation:
arduino logs2,"In order to use the SD Card Module with the ESP32 first, you will need to install the ESP32 board. I have a very detailed tutorial on this which explainshow to add the board manager url link for the ESP32. This time you can see I added another library FS.h, you will get this library when you install the ESP32 board. So there is no need to download this library."
arduino logs2,The purpose of this program is to read the potentiometer and then store the value in the txt file. This code automatically creates the txt file. I have already uploaded this program let’s watch this ESP32 Data Logger in action.
arduino logs2,As you can see we successfully stored the Potentiometer values in the text file. You can connect and store values of multiple sensors.
arduino logs2,Micro SD card Adaptor Interfacing with ESP32:
arduino logs2,If in case you do not have this Card Module then you can also interface this Micro SD Card Adaptor with the ESP32.
arduino logs2,"Follow these connections. These are the same exact connections that we used for the SD Card Module.  For easy interfacing, I started by soldering the male headers. Now using these male headers I can easily interface this Micro SD Card Adaptor with the ESP32 and other 3.3V compatible controller boards."
arduino logs2,"I connected the Micro SD Card Adaptor with the ESP32 as per the interface connections, the Potentiometer connection with the ESP32 remains exactly the same."
arduino logs2,We will be using the same program. Now let’s watch this Micro SD Card Adaptor and ESP32 based Data Logger in action.
arduino logs2,Arduino Temperature Data Logger using SD Card Module:
arduino logs2,"I covered the basics now let’s make a temperature data logging system using the Card Module and Arduino which saves the temperature in a text file with the date and time information. For this project, you should have a basic understanding ofhow to use the DHT11 Temperature and Humidity Sensorand you should also know how to use theReal Time Clock DS3231. So, I highly recommend reading these two articles, if you really want to learn how to use the DHT11 and DS3231 modules."
arduino logs2,Arduino Temperature Data Logger Circuit Diagram:
arduino logs2,Arduino Temperature Data Logger Programming:
arduino logs2,Watch Video Tutorial:
arduino logs2,Engr. Shahzada Fahad
arduino logs2,Related Articles
arduino logs2,C4001 mmWave Human Detection Sensor with Arduino and ESP32
arduino logs2,ESP32-S3 Geek and Arduino IDE- Getting Started Tutorial
arduino logs2,Digital 360° Tilt Sensor with Arduino and ESP32
arduino logs2,SmartWatch Home Automation and Sensor Monitoring
arduino logs2,2 Comments
arduino logs2,"Hello, I’m using esp32, and i use code like you. i can logged data to sd card, but when the file’s size is ~ 450Kb, the format of SD card become error. so, can you help me to fix it. I try to use another library like SD.h, mySD.h but, the SD’ format became error when the file’s size 450Kb. Please, give me some advices! Thank you"
arduino logs2,"Hi, I just use code like you, but after 1 hour, the file’s size is 40 Kb, the file is overwrite and the file’s size start at 0 kb. So, can you give some advices. I use ESP32 and sdhc card."
arduino logs2,Leave a ReplyCancel reply
arduino logs2,Your email address will not be published.Required fields are marked*
arduino logs2,Comment*
arduino logs2,Name*
arduino logs2,Email*
arduino logs2,Website
arduino logs2,"Save my name, email, and website in this browser for the next time I comment."
arduino logs2,Δ
arduino logs2,"pH meter Arduino, pH Meter Calibration, DIYMORE pH Sensor Arduino Code"
arduino logs2,Arduino Libraries Download and Projects they are used in “Project codes”
arduino logs2,"Decoder, 3 to 8 Decoder Block Diagram, Truth Table, and Logic Diagram"
arduino logs2,We are using cookies to give you the best experience on our website.
arduino logs2,You can find out more about which cookies we are using or switch them off insettings.
arduino logs2,This website uses cookies so that we can provide you with the best user experience possible. Cookie information is stored in your browser and performs functions such as recognising you when you return to our website and helping our team to understand which sections of the website you find most interesting and useful.
arduino logs2,Strictly Necessary Cookie should be enabled at all times so that we can save your preferences for cookie settings.
arduino logs2,"If you disable this cookie, we will not be able to save your preferences. This means that every time you visit this website you will need to enable or disable cookies again."
arduino logs3,"What is Lidar? Lidar Working, TF Mini Lidar with Arduino Connection & Code"
arduino logs3,Table of Contents
arduino logs3,Lidar (Light detection and ranging)
arduino logs3,"LIDAR is the abbreviation of the term Light Detection and Ranging. Lidar is a remote sensing method that uses laser to measure elevation like ground forest and buildings. The light energy emitted by Lidar is known as pulse. Light reflected from ground or object is known as return. This means the Lidar system sends a pulse of light and it wait for the pulse to return and measures how long it take the emitted pulse to return back  to the sensor, in the end it gets variable distance of the objects actually this is how Lidar got its name Light detection and ranging . Lidar uses ultraviolet visible or near infrared source objects to sense objects. As the laser light is reflected from the object it is detected by the sensor."
arduino logs3,"Like a sonar used sound wave, radar uses radio waves similarly Lidar on the other hand uses light sent out from a laser a Lidar unit scan the ground from side to side as the plane flies because of this it covers the larger whole some pulses will be directly at nadir or a straight line most pulses travel at an angle."
arduino logs3,Airplanes unmanned aerial vehicles and helicopters most commonly used platform for acquiring Lidar data over broad areas. There are different ways to collect data using lidar from ground from plane or from satellite
